unqiue_id	response
CC1524	"{
""Task"": [""corpus annotation"", ""part-of-speech tags"", ""multiple document tagging processes"", ""mining web data""],
""Material"": [""corpora"", ""web"", ""document"", ""web data"", ""unlabelled text"", ""seed terms""],
""Technique"": [""manual coding"", ""automated software tagging systems"", ""semi-automatic combination"", ""batch processing techniques"", ""web-based services"", ""email services"", ""web crawler"", ""Internet search engines""],
""Process"": [""annotation software"", ""tagging systems"", ""document size"", ""restricted access""],
""Measure"": [],
""Concept"": [""corpus annotation bottleneck"", ""voluminous data sets"", ""language"", ""linguistics"", ""lexicographers"", ""linguist""]
}"
CC839	"{
""Task"": [""theory of anaphora resolution""],
""Material"": [],
""Technique"": [""abduction""],
""Process"": [],
""Measure"": [],
""Concept"": [""universe of the model"", ""focus"", ""quantifier scoping"", ""syntactic clues"", ""anaphora resolution"", ""metarules""]
}"
CC1386	"Here is the output in JSON format:

{
""Task"": [""Efficiency""],
""Technique"": [""maximum entropy models"", ""iterative estimation algorithms"", ""optimisation techniques"", ""Transformation Based Learning"", ""TBL systems"", ""finite state machines"", ""TNT POS tagger""],
""Material"": [""corpus""],
""Concept"": [""complexity""],
""Measure"": [""speed""]
}"
CC123	"{
""Task"": [""question answering"", ""sentiment analysis"", ""MT reordering""],
""Material"": [""out-of-domain data"", ""gold-standard out-of-domain parse trees"", ""human labeled treebank data"", ""task or domain-specific data sets""],
""Technique"": [""dependency parsers"", ""parsing model""],
""Process"": [""parser training""],
""Measure"": [""accuracy"", ""model score"", ""extrinsic metrics of quality"", ""task specific metrics"", ""external weak constraints on the parse structure""],
""Concept"": [""parse tree"", ""parse structure"", ""downstream natural language processing tasks"", ""out-of-domain parse trees""]
}"
CC1083	"{
""Task"": [""feedback phenomena"", ""application of machine learning algorithms"", ""automatic segmentation of dialogue acts""],
""Material"": [""annotated multimodal corpora"", ""large multi-modal corpus""],
""Technique"": [""machine learning algorithms""],
""Concept"": [""head movements"", ""focus of attention"", ""dialogue act labels"", ""dialogue acts""],
""Author"": [""McClave"", ""Jokinen"", ""Ragni"", ""Reidsma"", ""Rieks op den Akker"", ""Schulz"", ""Murray"", ""Renals""]
}"
CC807	"{
""Technique"": [""logical formalism"", ""discourse representation structures"", ""logical notation"", ""computational grammar""],
""Material"": [],
""Task"": [""giving a semantic interpretation of paragraphs""],
""Process"": [],
""Measure"": [],
""Concept"": [""semantic interpretation"", ""anaphora"", ""English grammar""]
}"
CC968	"{
""Task"": [""sentence planning"", ""sentence scoping"", ""mixed-initiative spoken dialog system"", ""travel planning""],
""Material"": [""utterance"", ""dialog strategy"", ""text-plan input"", ""training data""],
""Technique"": [""SPoT"", ""sentence-plan-generator"", ""sentence-plan-ranker"", ""surface realizer""],
""Process"": [""generate"", ""rank"", ""select"", ""train""],
""Concept"": [""communicative goals"", ""elementary speech acts"", ""syntactic structure"", ""initiative"", ""feedback""],
""Measure"": []
}"
CC888	"{
""Material"": [""verbal lexical entries""],
""Technique"": [""Complement Extraction Lexical Rule"", ""lexical rules""],
""Concept"": [""adjunct extraction"", ""infinite lexicon""]
}"
CC1605	"{
""Task"": [""document summarization"", ""information retrieval"", ""information extraction"", ""question answering"", ""automatically generating index term recommendations"", ""categorizing sentences"", ""modeling the discourse structure""],
""Material"": [""scientific abstracts"", ""MEDLINE database"", ""UMLS"", ""MetaMap"", ""SemRep""],
""Technique"": [""generative content models"", ""Hidden Markov Models"", ""supervised discriminative machine learning techniques""],
""Process"": [],
""Measure"": [""F-score""],
""Concept"": [""discourse structure"", ""predictable structure"", ""natural language processing"", ""clinical evidence"", ""semantics"", ""ontological resources""]
}"
CC1229	"{
""Task"": [""meeting room reservation system"", ""video-recording programming system"", ""schedule management system"", ""weather information system""],
""Material"": [""Common Lisp"", ""C"", ""UNIX"", ""HTK"", ""speech files""],
""Technique"": [],
""Process"": [],
""Measure"": [""vocabulary size"", ""number of phrase structure rules"", ""number of attributes in the semantic frame"", ""number of speech files""],
""Concept"": [""semantic frame"", ""phrase structure rules"", ""dialogue systems""]
}"
CC1512	"{
""Task"": [""evaluate the ability of a measure to cope with domain-specific or technical terms""],
""Material"": [""corpus"", ""test sets"", ""datasets"", ""word pairs""],
""Technique"": [""corpus-based approach"", ""automatic corpus-based selection of word pairs""],
""Process"": [""selecting word pairs""],
""Measure"": [""semantic relatedness"", ""semantic similarity""],
""Concept"": [""lexical-semantic cohesion"", ""lexical and semantic relations"", ""domain-specific terms"", ""domain-specific vocabularies"", ""taxonomic relations"", ""synonymy"", ""hypernymy"", ""non-classical relations""]
}"
CC1291	"Here is the output in JSON format:

{
""Task"": [],
""Material"": [""XTAG English grammar"", ""Korean grammar"", ""Chinese grammar"", ""Hindi grammar"", ""French grammar""],
""Technique"": [""substitution"", ""adjunction"", ""FBLTAG"", ""LTAG"", ""FB-LTAG formalism""],
""Process"": [""LTAG analysis""],
""Measure"": [],
""Concept"": [""elementary trees"", ""initial trees"", ""auxiliary trees"", ""anchor"", ""foot node"", ""substitution nodes"", ""feature structure"", ""grammatical constraints"", ""terminal symbol"", ""root node"", ""leaf node"", ""internal node""]
}"
CC1471	"Here is the output in JSON format:

{
""Task"": [""Entity Detection and Recognition"", ""named entity recognition"", ""coreference resolution""],
""Material"": [""ACE 2004 framework"", ""MUC-6"", ""MUC-7"", ""CoNLL '02"", ""CoNLL '03"", ""Automatic Content Extraction program""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""mentions"", ""entity"", ""location"", ""person"", ""organization"", ""nominal"", ""pronominal"", ""conceptual entity""]
}"
CC1380	"{
""Material"": [""electronic text"", ""American National Corpus"", ""Penn Treebank""],
""Task"": [""training POS taggers""],
""Technique"": [""learning algorithms"", ""POS taggers""],
""Concept"": [""NLP""]
}"
CC880	"Here is the output in JSON format:

{
""Task"": [""parser""],
""Material"": [],
""Technique"": [""ATNs"", ""LFGs""],
""Process"": [""filling the Hold register equivalent"", ""two steps separately initiated by two independent nodes""],
""Measure"": [],
""Concept"": [""agreement constraints"", ""semantic restrictions"", ""subject-tagging for verbs"", ""long distance movement"", ""gaps"", ""trace"", ""bounded domination metavariables""]
}"
CC329	"{
""Task"": [""anaphora resolution"", ""coreference task"", ""multilingual anaphora/coreference resolution"", ""evaluation methodology in anaphora resolution""],
""Material"": [""corpora"", ""Message Understanding Conferences"", ""languages""],
""Technique"": [""probabilistic techniques"", ""machine learning techniques"", ""centering""],
""Process"": [],
""Measure"": [],
""Concept"": [""knowledge-poor strategies"", ""coreference resolution algorithms"", ""systems"", ""multilingual NLP"", ""anaphora resolution projects"", ""state of the art in anaphora resolution""]
}"
CC420	"{
""Task"": [""establish subsentential translations"", ""extract a bilingual dictionary"", ""translate technical terms"", ""extract translationally equivalent English-Greek clauses"", ""generate lexical correspondences""],
""Material"": [""bilingual corpus"", ""nonparallel corpora"", ""tagged parallel corpus"", ""phrasal lexicon"", ""bitext""],
""Technique"": [""hybrid method of sentence and word alignment"", ""word relation matrices"", ""Levenshtein distance"", ""co-occurrence measures"", ""string similarity metrics"", ""shallow processing"", ""basic statistical approaches to word linking""],
""Process"": [""extract"", ""attempt"", ""replicates"", ""use"", ""generate""],
""Measure"": [""co-occurrence probabilities"", ""word occurrence"", ""Levenshtein distance"", ""string similarity metrics""],
""Concept"": [""subsentential alignments"", ""linguistic tools"", ""lexical correspondences"", ""phrasal lexicon"", ""word linking""]
}"
CC560	"{
'Technique': ['ad hoc weight selection', 'least squares linear regression'],
'Process': ['assigning these weights'],
'Measure': ['confidence values']
}"
CC1107	"{
""Concept"": [""student confidence""]
}"
CC916	"{
""Task"": [""covariation approach""],
""Material"": [""lexical rule specification language""],
""Technique"": [""unification test"", ""subsumption test""],
""Process"": [""conjunction of descriptions"", ""conversion to normal form""],
""Concept"": [""application criterion"", ""lexical rules""],
""Measure"": []
}"
CC6	"{
'Task': ['determining sentence boundaries'],
'Material': ['ASR output', 'Figure 1'],
'Technique': ['Part of speech taggers', 'parsers'],
'Concept': ['sentence boundary information', 'NLP technologies']
}"
CC634	"{
""Task"": [""formal evaluation""],
""Material"": [],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""qualitative observations"", ""responses""]
}"
CC295	"{
""Task"": [""training translation systems automatically"", ""speech translation application""],
""Technique"": [""our method"", ""approach developed initially at IBM"", ""search algorithm"", ""finite-state head transducers""],
""Material"": [""300MHz processor""],
""Process"": [""model the natural decomposition of sentences into phrases"", ""compilation of this decomposition"", ""finds optimal transductions of test sentences""],
""Measure"": [""less than real time""],
""Concept"": [""natural decomposition of sentences into phrases"", ""lexically anchored""]
}"
CC397	"{
""Material"": [""wEBMT system"", ""translation systems""],
""Technique"": [""postvalidation process"", ""n-gram target language model"", ""multiengine MT system""],
""Concept"": [""input""]
}"
CC1615	"{
""Task"": [""semantic relation analysis""],
""Material"": [""lexical resources"", ""processed texts"", ""syntactic units"", ""clauses"", ""noun phrases""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""domain information"", ""salient domain information"", ""semantic relations""]
}"
CC565	"{
""Task"": [""clinical question answering"", ""information access"", ""decision support for physicians""],
""Material"": [""MEDLINE"", ""PubMed"", ""MEDLINE abstracts""],
""Technique"": [""document retrieval technology"", ""language processing"", ""information retrieval technology""],
""Process"": [""searching"", ""analyzing text"", ""summarizing"", ""fusing segments from multiple texts""],
""Concept"": [""patient care"", ""clinically relevant answers"", ""health care"", ""primary literature"", ""biomedical literature""],
""Measure"": [""timely manner""]
}"
CC350	"{
""Task"": [""POS tagging"", ""resolving sentence boundaries""],
""Material"": [""text spans"", ""word tokens""],
""Technique"": [""Hidden Markov Model"", ""HMM"", ""Brill's"", ""MaxEnt"", ""bigram tagger"", ""trigram tagger""],
""Process"": [""tokenizing"", ""tagging"", ""resolving sentence boundaries"", ""breaking the text into short text spans""],
""Measure"": [],
""Concept"": [""sentence boundaries"", ""POS information"", ""tagging history"", ""ambiguous words"", ""unambiguous word tokens""]
}"
CC139	"{
""Task"": [""local training method"", ""global training method""],
""Material"": [""training data"", ""data sets""],
""Technique"": [""local training method"", ""global training method""],
""Process"": [""learns weights""],
""Concept"": [""local neighborhood information""],
""Measure"": []
}"
CC1094	"{
""Task"": [""developing tutorial dialogue systems"", ""addressing student errors"", ""experiment with different tutorial policies""],
""Material"": [""student explanations"", ""tutor responses""],
""Technique"": [],
""Process"": [""authoring remediation dialogues"", ""providing step-by-step scaffolding"", ""suggesting additional problems""],
""Measure"": [""high percentages of self-explanation"", ""better learning""],
""Concept"": [""human-human tutoring"", ""remediation dialogues"", ""tutorial policies"", ""misconceptions"", ""dialogue context"", ""tutoring strategies""]
}"
CC1293	"{
""Task"": [""sharing resources""],
""Material"": [""FB-LTAG grammar"", ""HPSG-style grammar"", ""LTAG grammars"", ""lexicons""],
""Technique"": [""grammar conversion"", ""RenTAL system""],
""Process"": [""automatically converts""],
""Concept"": [""strong equivalence"", ""parse results""],
""Measure"": []
}"
CC692	"{}
This context does not contain any scientific keyphrases, as it appears to be a statement about another study and does not provide any information about the research being conducted."
CC804	"Here is the output in JSON format:

{
""Task"": [""analyzing paragraph structure""],
""Material"": [],
""Technique"": [""formal techniques""],
""Process"": [],
""Measure"": [],
""Concept"": [""paragraph"", ""discourse"", ""computational grammar of text""]
}"
CC1427	"{
""Task"": [""document categorization""],
""Material"": [""survey""],
""Technique"": [""algorithms""],
""Concept"": [""study""]
}"
CC438	"{
""Task"": [""Testing the candidates"", ""Performance of the hypothesis""],
""Concept"": [""hypothesis"", ""uncertain output"", ""training example""],
""Process"": [""Testing the candidates on the current working hypothesis""]
}"
CC830	"{
""Task"": [""paragraph analysis""],
""Material"": [],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""textualist approach"", ""inference"", ""consequent"", ""presupposition"", ""language chunks"", ""episodes"", ""paragraphs"", ""hierarchical structure"", ""segment types"", ""paragraph topic"", ""switching patterns"", ""question-answer pattern"", ""remark-reply pattern""]
}"
CC965	"{
""Task"": [],
""Material"": [],
""Technique"": [""combination rules"", ""merge rule""],
""Process"": [""combines"", ""allowing"", ""add""],
""Measure"": [],
""Concept"": [""category"", ""constituents"", ""unary grammar rules"", ""binary grammar rules"", ""punctuation"", ""noun phrase"", ""prepositional phrase"", ""intransitive verb"", ""subject""]
}"
CC461	"{
""Task"": [""extraction of formalism-specific lexical resources"", ""construction of a statistical model for parsing"", ""extraction of a lexicalized TAG"", ""extraction of a TAG"", ""extraction of a large syntactic CCG lexicon"", ""acquiring an English HPSG""],
""Material"": [""Penn-II Treebank"", ""TAG"", ""CCG"", ""HPSG"", ""Penn Treebank""],
""Technique"": [""head percolation table"", ""Collins' approach"", ""Magerman's approach"", ""annotation"", ""linguistic heuristics"", ""top-down recursive manner"", ""inverse schemata""],
""Process"": [""extraction procedure"", ""correction and extension of the bracketing of the trees"", ""read off of elementary trees"", ""filtering out of invalid elementary trees"", ""annotation of nodes with CCG categories"", ""assignment of categories"", ""handling of 'like' coordination"", ""exploitation of traces"", ""interpretation of LDDs"", ""initial correction and clean-up of the Penn-II trees"", ""manual definition of heuristics"", ""automatic annotation of each tree"", ""conversion to a binary tree"", ""application of heuristics"", ""externalization""],
""Measure"": [""number of frame types extracted""],
""Concept"": [""formalism-specific lexical resources"", ""deep-syntactic structures"", ""lexically anchored elementary trees"", ""elementary trees"", ""frame types"", ""CFG category"", ""HPSG derivation trees"", ""HPSG category"", ""LDDs"", ""coordination"", ""head/argument/modifier distinctions""]
}"
CC1533	"{
""Task"": [""corpus annotation"", ""part-of-speech tags to corpora"", ""multiple document tagging processes"", ""teaching and research on language"", ""mine web data""],
""Material"": [""corpora"", ""web data"", ""unlabelled text"", ""seed terms"", ""Internet search engines""],
""Technique"": [""manual coding"", ""automated software tagging systems"", ""semi-automatic combination"", ""batch processing techniques"", ""web-based or email services"", ""web crawler"", ""iteratively searching Google""],
""Process"": [""annotation software"", ""tagging corpora"", ""extracts word co-occurrence probabilities"", ""built a corpus"", ""iteratively searching""],
""Measure"": [],
""Concept"": [""corpus annotation bottleneck"", ""voluminous data sets"", ""language"", ""linguistics"", ""lexicographers""]
}"
CC143	"Here is the output in JSON format:

{
""Task"": [""Parameter estimation""],
""Material"": [""source sentences"", ""target sentences"", ""development set"", ""test set""],
""Technique"": [""SMT"", ""MERT"", ""global training method""],
""Process"": [""train"", ""translate""],
""Measure"": [""likelihood"", ""error rate"", ""margin"", ""ranking""],
""Concept"": [""feature vector"", ""weight""]
}"
CC446	"{
""Task"": [""extraction of formalism-specific lexical resources"", ""construction of a statistical model for parsing"", ""extraction of a lexicalized TAG"", ""extraction of a TAG"", ""extraction of a large syntactic CCG lexicon"", ""acquiring an English HPSG""],
""Material"": [""Penn-II Treebank"", ""TAG"", ""CCG"", ""HPSG""],
""Technique"": [""head percolation table"", ""Collins's approach"", ""Magerman's approach"", ""Xia's method"", ""Hockenmaier, Bierner, and Baldridge's method"", ""Miyao, Ninomiya, and Tsujii's methodology"", ""Nakanishi, Miyao, and Tsujii's methodology""],
""Process"": [""extraction procedure"", ""creation of a grammar"", ""differentiation between complement and adjunct"", ""construction of a set of lexically anchored elementary trees"", ""annotation of the nodes with CCG categories"", ""assignment of the relevant category"", ""handling of 'like' coordination"", ""exploitation of the traces"", ""initial correction and clean-up of the Penn-II trees"", ""manual definition of heuristics"", ""automatic annotation of each tree"", ""conversion of the whole tree to a binary tree"", ""application of heuristics"", ""correction of some errors in the treebank"", ""assignment of an HPSG category"", ""externalization"", ""application of 'inverse schemata'""],
""Measure"": [""number of frame types extracted""],
""Concept"": [""lexical resources"", ""deep-syntactic structures"", ""lexicon"", ""grammar"", ""parsing"", ""statistical model"", ""elementary trees"", ""frame types"", ""CCG categories"", ""HPSG derivation trees"", ""Head/argument/modifier distinctions"", ""LDDs"", ""coordination"", ""CFG category"", ""HPSG lexical entries""]
}"
CC427	"{
""Task"": [""resolving PP-attachment ambiguities"", ""parsing problem""],
""Material"": [],
""Technique"": [""rule-based models"", ""backed-off models"", ""maximumentropy model"", ""Collins-Brooks model"", ""sample selection""],
""Process"": [""apply sample selection"", ""training a PP-attachment model""],
""Measure"": [""evaluation functions"", ""predictive criteria""],
""Concept"": [""structural ambiguities"", ""syntactic constructs"", ""prepositional phrase"", ""PP-attachment""]
}"
CC584	"Here is the output in JSON format:

{
""Task"": [""clinical question answering"", ""information needs of physicians"", ""research questions""],
""Material"": [""Unified Medical Language System (UMLS)"", ""MetaMap"", ""SemRep"", ""Metathesaurus"", ""Semantic Network"", ""SPECIALIST lexicon"", ""controlled vocabularies""],
""Technique"": [""PICO framework""],
""Concept"": [""evidence-based medicine"", ""biomedical concepts"", ""clinical information-seeking process"", ""knowledge representation""],
""Process"": [""clinical settings"", ""capturing well-formulated clinical queries""]
}"
CC245	"{
""Task"": [""computing the most probable parse"", ""parsing techniques"", ""estimating the most probable parse"", ""computing the parse tree generated by the most probable derivation"", ""efficient computation of the most probable parse""],
""Material"": [""treebank"", ""training set"", ""ATIS treebanks"", ""OVIS treebanks"", ""Wall Street Journal (WSJ) task""],
""Technique"": [""DOP1"", ""node-substitution"", ""Monte Carlo techniques"", ""Viterbi n-best search"", ""PCFG-reduction"", ""Expectation-Maximization"", ""cross-validation"", ""perceptron algorithm""],
""Process"": [""converting subtrees into rules"", ""computing the probability of a tree"", ""estimating subtree probabilities"", ""training the subtree probabilities"", ""sampling a fixed number of subtrees of each depth""],
""Measure"": [""parse tree"", ""probability of a tree"", ""error rate""],
""Concept"": [""subtrees"", ""parse tree"", ""derivation"", ""constituents"", ""maximum constituents parse"", ""statistically biased"", ""statistically consistent model"", ""overlearning""]
}"
CC848	"{
""Material"": [""text"", ""English""],
""Concept"": [""cohesiveness"", ""relationships"", ""text units"", ""contradiction"", ""adversative"", ""contrary-to-expectation""],
""Technique"": []
}"
CC1565	"Here is the output in JSON format:

{
""Technique"": [""deterministic algorithm"", ""history-based feature models"", ""Support vector machines"", ""Graph transformations""],
""Concept"": [""labeled projective dependency graphs"", ""parser action"", ""nonprojective structures""]
}"
CC1017	"{
""Concept"": [""vowel-fronting feature""],
""Technique"": [""machine"", ""normalization""],
""Process"": [""normalization""]
}"
CC858	"{
""Task"": [""speech recognition"", ""speech understanding"", ""response generation""],
""Material"": [""proceedings of the DARPA speech and natural language workshops"", ""publications from participants of the ESPRIT SUNDIAL project""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""human/machine interface"", ""knowledge base"", ""intended message"", ""spoken language systems""]
}"
CC286	"{
""Task"": [""implementations of Head-driven Phrase Structure Grammar""],
""Material"": [""lexical rules"", ""TIT definite clauses"", ""lexical entries"", ""relational constraints"", ""ConTroll grammar development system""],
""Technique"": [""compilation of lexical rules"", ""compiling implicational constraints"", ""interleaving""],
""Process"": [""compiling an HPSG theory into typed feature grammars""],
""Concept"": [""Head-driven Phrase Structure Grammar"", ""HPSG theory"", ""typed feature grammars"", ""implicational constraints""]
}"
CC1610	"Here is the output in JSON format:

{
""Task"": [""semantic relation analysis""],
""Material"": [""lexical resources"", ""processed texts"", ""syntactic units"", ""clauses"", ""noun phrases""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""semantic relations"", ""domain information""]
}"
CC204	"Here is the output in JSON format:

{
""Task"": [""multimodal research""],
""Material"": [""cue word"", ""association norms"", ""feature norms"", ""text"", ""word substitution errors"", ""semantic interference tasks""],
""Technique"": [""symbolic logic representations"", ""Latent Dirichlet Allocation"", ""Latent Semantic Analysis"", ""bimodal topic model"", ""feature-topic model"", ""Canonical Correlation Analysis""],
""Process"": [""abstracting away raw perceptual information"", ""employing concepts elicited from psycholinguistic and cognition studies"", ""predicting association norms"", ""inferring held out feature norms"", ""performing systematic comparison""],
""Measure"": [""prediction of association norms"", ""word substitution errors"", ""semantic interference tasks"", ""fill-in-the-blank task"", ""word similarity""],
""Concept"": [""perception"", ""psycholinguistic and cognition studies"", ""cognitive-linguistic multimodal research"", ""cue concept"", ""typical properties""]
}"
CC518	"{
""Task"": [""human GRE"", ""human language production"", ""incremental interpretation"", ""generation and interpretation""],
""Material"": [],
""Technique"": [""IA"", ""incrementality"", ""CD""],
""Process"": [""word order"", ""linguistic realization"", ""scanning distractors"", ""revision""],
""Measure"": [],
""Concept"": [""human language"", ""gradable properties"", ""vague descriptions"", ""gradable adjectives"", ""comparison set"", ""psycholinguistics of interpretation""]
}"
CC465	"{
""Task"": [""evaluation of the automatic annotation algorithm""],
""Material"": [""Penn Treebank"", ""PARC 700 Dependency Bank"", ""DCU 105 f-structure bank""],
""Technique"": [""automatic annotation algorithm"", ""automatic conversion software""],
""Process"": [""evaluation"", ""annotation"", ""conversion""],
""Measure"": [""precision"", ""recall""],
""Concept"": [""linguistic analysis"", ""feature nomenclature"", ""feature geometry"", ""grammatical function"", ""obliques""]
}"
CC1553	"{
""Concept"": [""personal public diary metaphor"", ""lexia""],
""Material"": [""blogs""],
""Technique"": [""search engine""]
}"
CC1215	"Here is the output in JSON format:

{
""Task"": [""acquire corresponding linguistic parsers"", ""training tree-based translation models""],
""Material"": [""Tree-bank resources""],
""Concept"": [""monolingual structure"", ""bilingual mapping"", ""language pairs""]
}"
CC1321	"Here is the output in JSON format:

{
""Task"": [""morphological analysis"", ""retrieval performance""],
""Material"": [""lexicon""],
""Technique"": [""stemmers"", ""algorithms""],
""Process"": [],
""Measure"": [],
""Concept"": [""inflection patterns"", ""derivation"", ""composition"", ""lexico-semantic aspects"", ""de_derivation"", ""decomposition"", ""medical domain""]
}"
CC377	"{
""Task"": [""test our hypothesis""],
""Material"": [""main configuration"", ""POS tagger""],
""Technique"": [""DCA"", ""local-context approach""],
""Concept"": [""sentence boundaries""]
}"
CC990	"{
""Task"": [""learning to produce a full parse of free-text sentences""],
""Technique"": [""statistical methods""],
""Material"": [""free-text sentences""],
""Concept"": []
}"
CC1438	"Here is the output in JSON format:

{
""Technique"": [""distributional analysis""],
""Concept"": [""semantic relatedness"", ""synonyms"", ""co-hyponyms"", ""hyperonyms""]
}"
CC1069	"{
""Task"": [""dialogue act tagging"", ""classifying feedback expressions into different dialogue act categories""],
""Material"": [""Switchboard-DAMSL corpus"", ""annotated English map-task dialogues"", ""video-recorded map-task dialogues in Danish""],
""Technique"": [""lexical cues"", ""syntactic cues"", ""prosodic cues"", ""gesture features"", ""phonetic annotation""],
""Process"": [""examining the relation"", ""studying the relation"", ""investigating"", ""annotating"", ""classifying""],
""Measure"": [],
""Concept"": [""prosody"", ""gestures"", ""dialogue act"", ""linguistic expressions"", ""dialogue content"", ""feedback expressions"", ""head nods"", ""head shakes"", ""face expressions"", ""semantic interpretation""]
}"
CC706	"{
""Technique"": [""Easy-First Parser"", ""shift-reduce parser"", ""MaltParser""],
""Material"": [],
""Process"": [""attach arcs"", ""labeling the relation arcs"", ""separate training step""],
""Measure"": [],
""Concept"": [""treelets"", ""confidence"", ""feature values""],
""Task"": []
}"
CC1528	"{
""Task"": [""building megacorpora"", ""overcome the sparse data problem""],
""Material"": [""corpus"", ""web"", ""linguistically annotated data"", ""raw data"", ""mega-corpus""],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""corpus linguistics"", ""sparse data problem""]
}"
CC1223	"{
""Task"": [""research goals"", ""make these systems task-portable""],
""Material"": [],
""Technique"": [],
""Process"": [""porting to another task domain"", ""simplify the process""],
""Measure"": [],
""Concept"": [""spoken dialogue systems"", ""task domain""]
}"
CC314	"Here is the output in JSON format:

{
""Task"": [""speech recognition"", ""tagging"", ""minimize the total number of utterance labeling errors""],
""Technique"": [""HMMs"", ""Viterbi decoding"", ""probabilistic approaches""],
""Concept"": [""likelihood"", ""prior modeling"", ""posterior DA probabilities""],
""Measure"": [""probability of getting the entire DA sequence correct"", ""probability of getting each DA label correct individually"", ""P(UilE)""]
}"
CC1006	"{
""Technique"": [""finite-state framework"", ""closed semiring""],
""Material"": [""weight data structure""],
""Process"": [""computing the numerator"", ""augment the weight data structure"", ""enforce an invariant"", ""combine arc weights into a path weight"", ""combine the weights of alternative paths"", ""sum over infinite sets of cyclic paths""],
""Measure"": [""probability"", ""vector counting the parameters""],
""Concept"": [""accepting paths"", ""pathset"", ""parameters"", ""arc weights"", ""path weight"", ""invariant"", ""semiring"", ""closure operation""]
}"
CC1199	"{
""Task"": [""unsupervised tree structure induction"", ""tree-based translation models""],
""Material"": [""parallel corpus"", ""bilingual Tree-bank""],
""Technique"": [""parallel parsing model"", ""EM-based method"", ""Bayesian model"", ""Bayesian methods"", ""phrase-based system"", ""hierarchical phrase-based system"", ""transformation-based method""],
""Process"": [""induce unlabeled trees"", ""construct unsupervised trees"", ""learn synchronous context free grammars"", ""learn discontinuous SCFG rules"", ""joint parsing and alignment"", ""infer an STSG"", ""re-trained the linguistic parsers bilingually"", ""generate effective unsupervised tree structures""],
""Measure"": [],
""Concept"": [""syntactic pre-reordering"", ""U-trees"", ""STSG"", ""SCFG"", ""parse trees"", ""word alignment"", ""linguistic parsers"", ""unsupervised word classes"", ""POS tags"", ""extended syntactic categories""]
}"
CC227	"{
""Task"": [""Bridging or associative anaphora""],
""Material"": [],
""Technique"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""coreferent"", ""different-head coreference"", ""non-coreferential cases"", ""comparative anaphora"", ""anaphor"", ""antecedent"", ""head noun""]
}"
CC26	"{
""Task"": [""non-projective dependency parsing"", ""phrase-structure parsing"", ""lattice parsing"", ""parse reranking"", ""history-based parsing""],
""Technique"": [""Belief propagation"", ""exact dynamic programming""],
""Material"": [],
""Process"": [],
""Measure"": [""search error""],
""Concept"": [""nonterminal refinements"", ""secondary links"", ""control"", ""binding""]
}"
CC1222	"Here is the output in JSON format:

{
""Task"": [""speech recognition"", ""language understanding"", ""language generation""],
""Material"": [""VoiceRex"", ""HTK"", ""Acoustical Society of Japan"", ""continuous speech database"", ""meeting room reservation system""],
""Technique"": [""incremental output"", ""ISTAR protocol"", ""forward search"", ""network grammar""],
""Process"": [""speech interval detection"", ""recognition results processing"", ""language generation""],
""Measure"": [],
""Concept"": [""word hypotheses"", ""word graph"", ""bunsetsu"", ""content word"", ""function words"", ""phrases"", ""self-repairs"", ""repetition""]
}"
CC1314	"{
""Task"": [""grammar conversion""],
""Material"": [""RenTAL system"", ""LTAG"", ""HPSG""],
""Technique"": []
}"
CC367	"{
""Material"": [""list of common words"", ""NYT collection"", ""raw text collection""],
""Technique"": [""method""],
""Process"": [""collecting and counting lowercased words"", ""included in the list of common words""],
""Concept"": [""morphological information"", ""POS information"", ""spelling and capitalization errors""]
}"
CC1390	"{
""Material"": [""Natural Language Toolkit (NLTK)"", ""Python""],
""Technique"": [""NLP components""],
""Concept"": [""scripting""]
}"
CC1419	"{
""Task"": [""root extraction process""],
""Material"": [""Arabic word derivatives"", ""web documents""],
""Technique"": [""Arabic root extraction technique"", ""stemming"", ""root extraction algorithms""],
""Process"": [""transformation"", ""root extraction process""],
""Measure"": [""performance""],
""Concept"": [""semantic/conceptual relationships"", ""canonical form"", ""root"", ""term"", ""Arabic broken plural"", ""hollow verbs""]
}"
CC148	"Here is the output in JSON format:

{
""Task"": [""nonlinearly separable classification problem""],
""Technique"": [""tuning as ranking""],
""Concept"": [""positive example"", ""negative example"", ""linearly separable""],
""Measure"": [""score""]
}"
CC103	"Here is the output in JSON format:

{
""Technique"": [""transition-based dependency parsing framework"", ""arc-eager transition strategy"", ""perceptron algorithm""],
""Material"": [],
""Process"": [],
""Measure"": [],
""Concept"": [""part-of-speech tags"", ""syntactic head"", ""dependency arc label identities"", ""modifier""],
""Task"": []
}"
